cube/weight,arm/velocity_ratio,arm/acceleration_ratio,belt/speed,dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation2,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,47:54.1,22.064,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 1 +,TRUE,47:54.8,21.836,0.203,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,47:56.6,22.158,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,47:57.3,21.741,0.199,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,47:57.9,21.741,0.198,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 2 +,TRUE,47:59.5,21.931,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,48:00.2,21.912,0.2,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,48:01.6,16.462,0.159,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,FALSE,48:02.3,16.462,0.159,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,48:03.2,16.918,0.159,238.7
1.2,50,50,50,detecting_color,red,FALSE,FALSE,detecting_color,FALSE,48:04.5,16.709,0.157,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,48:05.2,16.329,0.157,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,48:06.6,16.31,0.155,238.7
1.2,50,50,50,go_to_color_detect_down,red,TRUE,FALSE,joint 3 +,FALSE,48:07.3,16.424,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,48:08.0,16.424,0.155,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,48:09.3,16.481,0.156,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,48:10.0,22.766,0.156,238.7
1.2,50,50,50,go_to_color_detect_up,red,TRUE,FALSE,joint 3 -,TRUE,48:11.6,22.595,0.203,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,48:12.3,21.95,0.203,238.7
1.2,50,50,50,go_to_green_up,green,TRUE,FALSE,joint 1 +,TRUE,48:13.0,21.836,0.199,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,48:14.4,22.064,0.199,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,48:15.0,20.374,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,48:16.4,16.291,0.198,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,48:17.1,16.291,0.156,238.7
1.2,50,50,50,go_to_pick_up_from_green,green,TRUE,FALSE,joint 1 -,FALSE,48:17.9,16.443,0.156,238.7
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
,,,,,,,,,,,,,
