dobot/operation,dobot/color,dobot/moving_arm,dobot/moving_belt,dobot/operation,dobot/suction,meross/sample_timestamp,meross/power,meross/current,meross/voltage
go_to_green_up,green,TRUE,FALSE,go_to_green_up,TRUE,39:33.9,22.234,0.202,235
go_to_green_down,green,TRUE,FALSE,go_to_green_down,TRUE,39:34.5,22.424,0.202,235
go_to_green_down,green,TRUE,FALSE,go_to_green_down,TRUE,39:35.3,22.424,0.203,235
go_to_green_up,green,TRUE,FALSE,go_to_green_up,FALSE,39:36.8,21.741,0.203,235
go_to_green_up,green,TRUE,FALSE,go_to_green_up,FALSE,39:37.8,21.361,0.18,235
go_to_green_up,green,TRUE,FALSE,go_to_green_up,FALSE,39:38.5,17.355,0.18,235
go_to_green_up,green,FALSE,TRUE,go_to_green_up,FALSE,39:39.2,17.355,0.18,235
go_to_green_up,green,FALSE,TRUE,go_to_green_up,FALSE,39:40.6,16.519,0.156,235
go_to_green_up,green,FALSE,TRUE,go_to_green_up,FALSE,39:41.4,15.854,0.156,235
go_to_pick_up,green,TRUE,FALSE,go_to_pick_up,FALSE,39:42.7,16.196,0.156,235
go_to_pick_up,green,TRUE,FALSE,go_to_pick_up,FALSE,39:43.4,16.31,0.156,235
go_to_pick_up,green,TRUE,FALSE,go_to_pick_up,FALSE,39:44.8,16.804,0.16,235
go_to_pick_up,green,TRUE,FALSE,go_to_pick_up,FALSE,39:45.5,16.804,0.16,235
go_to_pick_down,green,TRUE,FALSE,go_to_pick_down,FALSE,39:46.2,16.823,0.161,235
go_to_pick_down,green,TRUE,FALSE,go_to_pick_down,FALSE,39:47.6,16.709,0.161,235
go_to_pick_up,green,TRUE,FALSE,go_to_pick_up,TRUE,39:48.4,16.652,0.161,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:49.8,23.203,0.158,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:50.5,23.032,0.158,235
go_to_color_detect_up,green,TRUE,FALSE,go_to_color_detect_up,TRUE,39:51.9,22.975,0.206,235
